date,site,lst
2020-08-01,Jezreel_Valley_Agri,41.26
2020-09-01,Jezreel_Valley_Agri,40.54
2020-10-01,Jezreel_Valley_Agri,36.99
2020-11-01,Jezreel_Valley_Agri,25.29
2020-12-01,Jezreel_Valley_Agri,18.98
2021-01-01,Jezreel_Valley_Agri,17.17
2021-02-01,Jezreel_Valley_Agri,19.41
2021-03-01,Jezreel_Valley_Agri,23.0
2021-04-01,Jezreel_Valley_Agri,32.73
2021-05-01,Jezreel_Valley_Agri,37.87
2021-06-01,Jezreel_Valley_Agri,39.25
2021-07-01,Jezreel_Valley_Agri,40.86
2021-08-01,Jezreel_Valley_Agri,42.67
2021-09-01,Jezreel_Valley_Agri,39.41
2021-10-01,Jezreel_Valley_Agri,35.83
2021-11-01,Jezreel_Valley_Agri,30.05
2021-12-01,Jezreel_Valley_Agri,18.71
2022-01-01,Jezreel_Valley_Agri,16.76
2022-02-01,Jezreel_Valley_Agri,19.17
2022-03-01,Jezreel_Valley_Agri,18.96
2022-04-01,Jezreel_Valley_Agri,28.88
2022-05-01,Jezreel_Valley_Agri,35.54
2022-06-01,Jezreel_Valley_Agri,39.55
2022-07-01,Jezreel_Valley_Agri,41.3
2022-08-01,Jezreel_Valley_Agri,40.11
2022-09-01,Jezreel_Valley_Agri,39.26
2022-10-01,Jezreel_Valley_Agri,33.37
2022-11-01,Jezreel_Valley_Agri,28.0
2022-12-01,Jezreel_Valley_Agri,20.44
2023-01-01,Jezreel_Valley_Agri,18.6
2023-02-01,Jezreel_Valley_Agri,16.96
2023-03-01,Jezreel_Valley_Agri,23.09
2023-04-01,Jezreel_Valley_Agri,29.46
2023-05-01,Jezreel_Valley_Agri,35.31
2023-06-01,Jezreel_Valley_Agri,38.59
2023-07-01,Jezreel_Valley_Agri,42.06
2023-08-01,Jezreel_Valley_Agri,40.49
2023-09-01,Jezreel_Valley_Agri,40.24
2023-10-01,Jezreel_Valley_Agri,34.72
2023-11-01,Jezreel_Valley_Agri,28.42
2023-12-01,Jezreel_Valley_Agri,18.58
2024-01-01,Jezreel_Valley_Agri,17.07
2024-02-01,Jezreel_Valley_Agri,17.65
2024-03-01,Jezreel_Valley_Agri,22.19
2024-04-01,Jezreel_Valley_Agri,30.73
2024-05-01,Jezreel_Valley_Agri,34.41
2024-06-01,Jezreel_Valley_Agri,39.21
2024-07-01,Jezreel_Valley_Agri,39.16
2024-08-01,Jezreel_Valley_Agri,38.96
2024-09-01,Jezreel_Valley_Agri,36.66
2024-10-01,Jezreel_Valley_Agri,33.15
2024-11-01,Jezreel_Valley_Agri,23.62
2024-12-01,Jezreel_Valley_Agri,18.41
2025-01-01,Jezreel_Valley_Agri,16.01
2025-02-01,Jezreel_Valley_Agri,16.42
2025-03-01,Jezreel_Valley_Agri,22.98
2025-04-01,Jezreel_Valley_Agri,27.48
2025-05-01,Jezreel_Valley_Agri,35.69
2025-06-01,Jezreel_Valley_Agri,37.11
2025-07-01,Jezreel_Valley_Agri,39.25
2025-08-01,Jezreel_Valley_Agri,36.66
2025-09-01,Jezreel_Valley_Agri,35.68
2025-10-01,Jezreel_Valley_Agri,32.06
2025-11-01,Jezreel_Valley_Agri,25.36
2025-12-01,Jezreel_Valley_Agri,15.75
2026-01-01,Jezreel_Valley_Agri,12.58
2026-02-01,Jezreel_Valley_Agri,16.22
2026-03-01,Jezreel_Valley_Agri,17.04
2026-04-01,Jezreel_Valley_Agri,23.96
2026-05-01,Jezreel_Valley_Agri,29.74
2000-02-01,Jordan_Valley_Arid,19.79
2000-03-01,Jordan_Valley_Arid,21.68
2000-04-01,Jordan_Valley_Arid,29.33
2000-05-01,Jordan_Valley_Arid,37.77
2000-06-01,Jordan_Valley_Arid,42.03
2000-07-01,Jordan_Valley_Arid,43.06
2000-08-01,Jordan_Valley_Arid,41.71
2000-09-01,Jordan_Valley_Arid,39.42
2000-10-01,Jordan_Valley_Arid,34.65
2000-11-01,Jordan_Valley_Arid,28.03
2000-12-01,Jordan_Valley_Arid,18.46
2001-01-01,Jordan_Valley_Arid,18.29
2001-02-01,Jordan_Valley_Arid,17.66
2001-03-01,Jordan_Valley_Arid,27.22
2001-04-01,Jordan_Valley_Arid,33.52
2001-05-01,Jordan_Valley_Arid,38.31
2001-06-01,Jordan_Valley_Arid,43.19
2001-07-01,Jordan_Valley_Arid,42.59
2001-08-01,Jordan_Valley_Arid,41.39
2001-09-01,Jordan_Valley_Arid,38.98
2001-10-01,Jordan_Valley_Arid,36.19
2001-11-01,Jordan_Valley_Arid,25.47
2001-12-01,Jordan_Valley_Arid,19.08
2002-01-01,Jordan_Valley_Arid,15.74
2002-02-01,Jordan_Valley_Arid,19.61
2002-03-01,Jordan_Valley_Arid,24.83
2002-04-01,Jordan_Valley_Arid,30.66
2002-05-01,Jordan_Valley_Arid,37.1
2002-06-01,Jordan_Valley_Arid,40.95
2002-07-01,Jordan_Valley_Arid,41.68
2002-08-01,Jordan_Valley_Arid,41.05
2002-09-01,Jordan_Valley_Arid,39.06
2002-10-01,Jordan_Valley_Arid,34.8
2002-11-01,Jordan_Valley_Arid,27.28
2002-12-01,Jordan_Valley_Arid,19.78
2003-01-01,Jordan_Valley_Arid,16.67
2003-02-01,Jordan_Valley_Arid,16.16
2003-03-01,Jordan_Valley_Arid,20.7
2003-04-01,Jordan_Valley_Arid,26.4
2003-05-01,Jordan_Valley_Arid,38.17
2003-06-01,Jordan_Valley_Arid,40.2
2003-07-01,Jordan_Valley_Arid,41.74
2003-08-01,Jordan_Valley_Arid,40.84
2003-09-01,Jordan_Valley_Arid,38.57
2003-10-01,Jordan_Valley_Arid,35.54
2003-11-01,Jordan_Valley_Arid,27.74
2003-12-01,Jordan_Valley_Arid,18.59
2004-01-01,Jordan_Valley_Arid,16.88
2004-02-01,Jordan_Valley_Arid,18.06
2004-03-01,Jordan_Valley_Arid,25.08
2004-04-01,Jordan_Valley_Arid,33.48
2004-05-01,Jordan_Valley_Arid,35.74
2004-06-01,Jordan_Valley_Arid,40.05
2004-07-01,Jordan_Valley_Arid,42.43
2004-08-01,Jordan_Valley_Arid,41.12
2004-09-01,Jordan_Valley_Arid,39.26
2004-10-01,Jordan_Valley_Arid,34.9
2004-11-01,Jordan_Valley_Arid,25.58
2004-12-01,Jordan_Valley_Arid,17.76
2005-01-01,Jordan_Valley_Arid,15.98
2005-02-01,Jordan_Valley_Arid,19.57
2005-03-01,Jordan_Valley_Arid,23.86
2005-04-01,Jordan_Valley_Arid,31.99
2005-05-01,Jordan_Valley_Arid,36.05
2005-06-01,Jordan_Valley_Arid,40.13
2005-07-01,Jordan_Valley_Arid,41.73
2005-08-01,Jordan_Valley_Arid,41.3
2005-09-01,Jordan_Valley_Arid,39.67
2005-10-01,Jordan_Valley_Arid,34.89
2005-11-01,Jordan_Valley_Arid,24.22
2005-12-01,Jordan_Valley_Arid,19.98
2006-01-01,Jordan_Valley_Arid,15.7
2006-02-01,Jordan_Valley_Arid,18.89
2006-03-01,Jordan_Valley_Arid,24.4
2006-04-01,Jordan_Valley_Arid,32.76
2006-05-01,Jordan_Valley_Arid,37.26
2006-06-01,Jordan_Valley_Arid,40.44
2006-07-01,Jordan_Valley_Arid,40.81
2006-08-01,Jordan_Valley_Arid,41.55
2006-09-01,Jordan_Valley_Arid,39.37
2006-10-01,Jordan_Valley_Arid,34.56
2006-11-01,Jordan_Valley_Arid,23.84
2006-12-01,Jordan_Valley_Arid,19.36
2007-01-01,Jordan_Valley_Arid,16.9
2007-02-01,Jordan_Valley_Arid,17.32
2007-03-01,Jordan_Valley_Arid,22.97
2007-04-01,Jordan_Valley_Arid,29.94
2007-05-01,Jordan_Valley_Arid,35.94
2007-06-01,Jordan_Valley_Arid,40.97
2007-07-01,Jordan_Valley_Arid,42.26
2007-08-01,Jordan_Valley_Arid,41.3
2007-09-01,Jordan_Valley_Arid,38.65
2007-10-01,Jordan_Valley_Arid,34.34
2007-11-01,Jordan_Valley_Arid,25.89
2007-12-01,Jordan_Valley_Arid,18.34
2008-01-01,Jordan_Valley_Arid,14.13
2008-02-01,Jordan_Valley_Arid,16.88
2008-03-01,Jordan_Valley_Arid,24.86
2008-04-01,Jordan_Valley_Arid,33.21
2008-05-01,Jordan_Valley_Arid,37.23
2008-06-01,Jordan_Valley_Arid,40.92
2008-07-01,Jordan_Valley_Arid,42.29
2008-08-01,Jordan_Valley_Arid,40.54
2008-09-01,Jordan_Valley_Arid,38.08
2008-10-01,Jordan_Valley_Arid,33.71
2008-11-01,Jordan_Valley_Arid,26.07
2008-12-01,Jordan_Valley_Arid,20.82
2009-01-01,Jordan_Valley_Arid,16.76
2009-02-01,Jordan_Valley_Arid,19.95
2009-03-01,Jordan_Valley_Arid,21.92
2009-04-01,Jordan_Valley_Arid,29.46
2009-05-01,Jordan_Valley_Arid,36.72
2009-06-01,Jordan_Valley_Arid,40.88
2009-07-01,Jordan_Valley_Arid,41.77
2009-08-01,Jordan_Valley_Arid,41.17
2009-09-01,Jordan_Valley_Arid,37.58
2009-10-01,Jordan_Valley_Arid,34.41
2009-11-01,Jordan_Valley_Arid,23.5
2009-12-01,Jordan_Valley_Arid,18.47
2010-01-01,Jordan_Valley_Arid,17.75
2010-02-01,Jordan_Valley_Arid,17.71
2010-03-01,Jordan_Valley_Arid,24.76
2010-04-01,Jordan_Valley_Arid,31.5
2010-05-01,Jordan_Valley_Arid,37.02
2010-06-01,Jordan_Valley_Arid,39.65
2010-07-01,Jordan_Valley_Arid,40.49
2010-08-01,Jordan_Valley_Arid,41.34
2010-09-01,Jordan_Valley_Arid,39.06
2010-10-01,Jordan_Valley_Arid,36.49
2010-11-01,Jordan_Valley_Arid,30.79
2010-12-01,Jordan_Valley_Arid,22.17
2011-01-01,Jordan_Valley_Arid,16.92
2011-02-01,Jordan_Valley_Arid,18.83
2011-03-01,Jordan_Valley_Arid,23.38
2011-04-01,Jordan_Valley_Arid,27.44
2011-05-01,Jordan_Valley_Arid,35.11
2011-06-01,Jordan_Valley_Arid,40.29
2011-07-01,Jordan_Valley_Arid,41.75
2011-08-01,Jordan_Valley_Arid,40.72
2011-09-01,Jordan_Valley_Arid,38.4
2011-10-01,Jordan_Valley_Arid,35.16
2011-11-01,Jordan_Valley_Arid,20.93
2011-12-01,Jordan_Valley_Arid,18.91
2012-01-01,Jordan_Valley_Arid,15.95
2012-02-01,Jordan_Valley_Arid,15.95
2012-03-01,Jordan_Valley_Arid,21.85
2012-04-01,Jordan_Valley_Arid,32.45
2012-05-01,Jordan_Valley_Arid,37.24
2012-06-01,Jordan_Valley_Arid,40.34
2012-07-01,Jordan_Valley_Arid,42.31
2012-08-01,Jordan_Valley_Arid,41.92
2012-09-01,Jordan_Valley_Arid,40.15
2012-10-01,Jordan_Valley_Arid,36.36
2012-11-01,Jordan_Valley_Arid,26.8
2012-12-01,Jordan_Valley_Arid,18.91
2013-01-01,Jordan_Valley_Arid,16.29
2013-02-01,Jordan_Valley_Arid,20.01
2013-03-01,Jordan_Valley_Arid,24.92
2013-04-01,Jordan_Valley_Arid,32.24
2013-05-01,Jordan_Valley_Arid,37.6
2013-06-01,Jordan_Valley_Arid,40.4
2013-07-01,Jordan_Valley_Arid,41.81
2013-08-01,Jordan_Valley_Arid,41.54
2013-09-01,Jordan_Valley_Arid,39.3
2013-10-01,Jordan_Valley_Arid,33.68
2013-11-01,Jordan_Valley_Arid,27.53
2013-12-01,Jordan_Valley_Arid,16.05
2014-01-01,Jordan_Valley_Arid,18.68
2014-02-01,Jordan_Valley_Arid,21.49
2014-03-01,Jordan_Valley_Arid,26.31
2014-04-01,Jordan_Valley_Arid,34.51
2014-05-01,Jordan_Valley_Arid,36.59
2014-06-01,Jordan_Valley_Arid,40.5
2014-07-01,Jordan_Valley_Arid,41.05
2014-08-01,Jordan_Valley_Arid,40.6
2014-09-01,Jordan_Valley_Arid,38.7
2014-10-01,Jordan_Valley_Arid,34.62
2014-11-01,Jordan_Valley_Arid,23.94
2014-12-01,Jordan_Valley_Arid,19.44
2015-01-01,Jordan_Valley_Arid,15.71
2015-02-01,Jordan_Valley_Arid,16.55
2015-03-01,Jordan_Valley_Arid,24.04
2015-04-01,Jordan_Valley_Arid,29.95
2015-05-01,Jordan_Valley_Arid,37.16
2015-06-01,Jordan_Valley_Arid,37.9
2015-07-01,Jordan_Valley_Arid,41.33
2015-08-01,Jordan_Valley_Arid,41.37
2015-09-01,Jordan_Valley_Arid,38.6
2015-10-01,Jordan_Valley_Arid,34.9
2015-11-01,Jordan_Valley_Arid,25.61
2015-12-01,Jordan_Valley_Arid,19.17
2016-01-01,Jordan_Valley_Arid,16.34
2016-02-01,Jordan_Valley_Arid,20.22
2016-03-01,Jordan_Valley_Arid,24.25
2016-04-01,Jordan_Valley_Arid,34.27
2016-05-01,Jordan_Valley_Arid,37.04
2016-06-01,Jordan_Valley_Arid,41.5
2016-07-01,Jordan_Valley_Arid,42.27
2016-08-01,Jordan_Valley_Arid,40.39
2016-09-01,Jordan_Valley_Arid,38.79
2016-10-01,Jordan_Valley_Arid,36.16
2016-11-01,Jordan_Valley_Arid,25.97
2016-12-01,Jordan_Valley_Arid,17.78
2017-01-01,Jordan_Valley_Arid,15.83
2017-02-01,Jordan_Valley_Arid,18.15
2017-03-01,Jordan_Valley_Arid,25.94
2017-04-01,Jordan_Valley_Arid,33.48
2017-05-01,Jordan_Valley_Arid,38.6
2017-06-01,Jordan_Valley_Arid,41.47
2017-07-01,Jordan_Valley_Arid,42.13
2017-08-01,Jordan_Valley_Arid,41.44
2017-09-01,Jordan_Valley_Arid,39.11
2017-10-01,Jordan_Valley_Arid,35.2
2017-11-01,Jordan_Valley_Arid,27.85
2017-12-01,Jordan_Valley_Arid,20.38
2018-01-01,Jordan_Valley_Arid,17.04
2018-02-01,Jordan_Valley_Arid,19.19
2018-03-01,Jordan_Valley_Arid,25.93
2018-04-01,Jordan_Valley_Arid,30.81
2018-05-01,Jordan_Valley_Arid,36.63
2018-06-01,Jordan_Valley_Arid,40.01
2018-07-01,Jordan_Valley_Arid,41.84
2018-08-01,Jordan_Valley_Arid,40.74
2018-09-01,Jordan_Valley_Arid,39.56
2018-10-01,Jordan_Valley_Arid,33.88
2018-11-01,Jordan_Valley_Arid,26.06
2018-12-01,Jordan_Valley_Arid,18.85
2019-01-01,Jordan_Valley_Arid,16.27
2019-02-01,Jordan_Valley_Arid,18.29
2019-03-01,Jordan_Valley_Arid,22.72
2019-04-01,Jordan_Valley_Arid,29.14
2019-05-01,Jordan_Valley_Arid,37.47
2019-06-01,Jordan_Valley_Arid,39.93
2019-07-01,Jordan_Valley_Arid,41.3
2019-08-01,Jordan_Valley_Arid,40.68
2019-09-01,Jordan_Valley_Arid,38.64
2019-10-01,Jordan_Valley_Arid,35.36
2019-11-01,Jordan_Valley_Arid,28.45
2019-12-01,Jordan_Valley_Arid,19.75
2020-01-01,Jordan_Valley_Arid,16.64
2020-02-01,Jordan_Valley_Arid,17.63
2020-03-01,Jordan_Valley_Arid,21.65
2020-04-01,Jordan_Valley_Arid,28.98
2020-05-01,Jordan_Valley_Arid,37.03
2020-06-01,Jordan_Valley_Arid,40.12
2020-07-01,Jordan_Valley_Arid,41.0
2020-08-01,Jordan_Valley_Arid,40.86
2020-09-01,Jordan_Valley_Arid,39.64
2020-10-01,Jordan_Valley_Arid,36.83
2020-11-01,Jordan_Valley_Arid,25.42
2020-12-01,Jordan_Valley_Arid,20.16
2021-01-01,Jordan_Valley_Arid,18.24
2021-02-01,Jordan_Valley_Arid,20.21
2021-03-01,Jordan_Valley_Arid,23.05
2021-04-01,Jordan_Valley_Arid,33.65
2021-05-01,Jordan_Valley_Arid,38.24
2021-06-01,Jordan_Valley_Arid,40.1
2021-07-01,Jordan_Valley_Arid,42.16
2021-08-01,Jordan_Valley_Arid,42.5
2021-09-01,Jordan_Valley_Arid,39.51
2021-10-01,Jordan_Valley_Arid,36.01
2021-11-01,Jordan_Valley_Arid,27.36
2021-12-01,Jordan_Valley_Arid,18.18
2022-01-01,Jordan_Valley_Arid,15.89
2022-02-01,Jordan_Valley_Arid,18.61
2022-03-01,Jordan_Valley_Arid,19.02
2022-04-01,Jordan_Valley_Arid,30.64
2022-05-01,Jordan_Valley_Arid,36.12
2022-06-01,Jordan_Valley_Arid,40.44
2022-07-01,Jordan_Valley_Arid,41.49
2022-08-01,Jordan_Valley_Arid,40.06
2022-09-01,Jordan_Valley_Arid,38.04
2022-10-01,Jordan_Valley_Arid,34.56
2022-11-01,Jordan_Valley_Arid,27.64
2022-12-01,Jordan_Valley_Arid,19.96
2023-01-01,Jordan_Valley_Arid,19.22
2023-02-01,Jordan_Valley_Arid,18.75
2023-03-01,Jordan_Valley_Arid,24.9
2023-04-01,Jordan_Valley_Arid,30.37
2023-05-01,Jordan_Valley_Arid,36.73
2023-06-01,Jordan_Valley_Arid,39.41
2023-07-01,Jordan_Valley_Arid,42.81
2023-08-01,Jordan_Valley_Arid,40.38
2023-09-01,Jordan_Valley_Arid,39.2
2023-10-01,Jordan_Valley_Arid,34.33
2023-11-01,Jordan_Valley_Arid,28.7
2023-12-01,Jordan_Valley_Arid,19.0
2024-01-01,Jordan_Valley_Arid,17.16
2024-02-01,Jordan_Valley_Arid,17.86
2024-03-01,Jordan_Valley_Arid,21.46
2024-04-01,Jordan_Valley_Arid,29.99
2024-05-01,Jordan_Valley_Arid,34.73
2024-06-01,Jordan_Valley_Arid,40.11
2024-07-01,Jordan_Valley_Arid,39.81
2024-08-01,Jordan_Valley_Arid,38.79
2024-09-01,Jordan_Valley_Arid,36.7
2024-10-01,Jordan_Valley_Arid,32.56
2024-11-01,Jordan_Valley_Arid,23.11
2024-12-01,Jordan_Valley_Arid,18.24
2025-01-01,Jordan_Valley_Arid,15.68
2025-02-01,Jordan_Valley_Arid,14.83
2025-03-01,Jordan_Valley_Arid,22.94
2025-04-01,Jordan_Valley_Arid,29.39
2025-05-01,Jordan_Valley_Arid,35.34
2025-06-01,Jordan_Valley_Arid,38.91
2025-07-01,Jordan_Valley_Arid,39.97
2025-08-01,Jordan_Valley_Arid,37.14
2025-09-01,Jordan_Valley_Arid,35.67
2025-10-01,Jordan_Valley_Arid,31.54
2025-11-01,Jordan_Valley_Arid,24.56
2025-12-01,Jordan_Valley_Arid,15.65
2026-01-01,Jordan_Valley_Arid,12.85
2026-02-01,Jordan_Valley_Arid,16.44
2026-03-01,Jordan_Valley_Arid,17.69
2026-04-01,Jordan_Valley_Arid,26.62
2026-05-01,Jordan_Valley_Arid,31.83
2000-02-01,Lower_Galilee_Mixed,19.77
2000-03-01,Lower_Galilee_Mixed,20.09
2000-04-01,Lower_Galilee_Mixed,26.04
2000-05-01,Lower_Galilee_Mixed,35.65
2000-06-01,Lower_Galilee_Mixed,40.38
2000-07-01,Lower_Galilee_Mixed,41.32
2000-08-01,Lower_Galilee_Mixed,39.18
2000-09-01,Lower_Galilee_Mixed,36.93
2000-10-01,Lower_Galilee_Mixed,31.9
2000-11-01,Lower_Galilee_Mixed,24.74
2000-12-01,Lower_Galilee_Mixed,16.53
2001-01-01,Lower_Galilee_Mixed,15.49
2001-02-01,Lower_Galilee_Mixed,17.01
2001-03-01,Lower_Galilee_Mixed,25.62
2001-04-01,Lower_Galilee_Mixed,30.9
2001-05-01,Lower_Galilee_Mixed,38.41
2001-06-01,Lower_Galilee_Mixed,41.35
2001-07-01,Lower_Galilee_Mixed,40.63
2001-08-01,Lower_Galilee_Mixed,39.28
2001-09-01,Lower_Galilee_Mixed,36.14
2001-10-01,Lower_Galilee_Mixed,32.65
2001-11-01,Lower_Galilee_Mixed,21.96
2001-12-01,Lower_Galilee_Mixed,15.43
2002-01-01,Lower_Galilee_Mixed,13.92
2002-02-01,Lower_Galilee_Mixed,17.68
2002-03-01,Lower_Galilee_Mixed,24.95
2002-04-01,Lower_Galilee_Mixed,24.66
2002-05-01,Lower_Galilee_Mixed,33.09
2002-06-01,Lower_Galilee_Mixed,38.24
2002-07-01,Lower_Galilee_Mixed,39.65
2002-08-01,Lower_Galilee_Mixed,38.13
2002-09-01,Lower_Galilee_Mixed,35.98
2002-10-01,Lower_Galilee_Mixed,32.2
2002-11-01,Lower_Galilee_Mixed,24.41
2002-12-01,Lower_Galilee_Mixed,15.6
2003-01-01,Lower_Galilee_Mixed,15.09
2003-02-01,Lower_Galilee_Mixed,15.52
2003-03-01,Lower_Galilee_Mixed,18.03
2003-04-01,Lower_Galilee_Mixed,25.38
2003-05-01,Lower_Galilee_Mixed,34.98
2003-06-01,Lower_Galilee_Mixed,37.81
2003-07-01,Lower_Galilee_Mixed,39.34
2003-08-01,Lower_Galilee_Mixed,38.52
2003-09-01,Lower_Galilee_Mixed,35.93
2003-10-01,Lower_Galilee_Mixed,32.15
2003-11-01,Lower_Galilee_Mixed,23.02
2003-12-01,Lower_Galilee_Mixed,15.08
2004-01-01,Lower_Galilee_Mixed,14.06
2004-02-01,Lower_Galilee_Mixed,13.33
2004-03-01,Lower_Galilee_Mixed,21.89
2004-04-01,Lower_Galilee_Mixed,30.45
2004-05-01,Lower_Galilee_Mixed,32.88
2004-06-01,Lower_Galilee_Mixed,37.76
2004-07-01,Lower_Galilee_Mixed,39.78
2004-08-01,Lower_Galilee_Mixed,38.42
2004-09-01,Lower_Galilee_Mixed,36.97
2004-10-01,Lower_Galilee_Mixed,33.13
2004-11-01,Lower_Galilee_Mixed,23.82
2004-12-01,Lower_Galilee_Mixed,14.79
2005-01-01,Lower_Galilee_Mixed,14.06
2005-02-01,Lower_Galilee_Mixed,17.45
2005-03-01,Lower_Galilee_Mixed,22.4
2005-04-01,Lower_Galilee_Mixed,29.32
2005-05-01,Lower_Galilee_Mixed,33.6
2005-06-01,Lower_Galilee_Mixed,37.5
2005-07-01,Lower_Galilee_Mixed,39.89
2005-08-01,Lower_Galilee_Mixed,38.51
2005-09-01,Lower_Galilee_Mixed,37.28
2005-10-01,Lower_Galilee_Mixed,31.47
2005-11-01,Lower_Galilee_Mixed,21.5
2005-12-01,Lower_Galilee_Mixed,19.13
2006-01-01,Lower_Galilee_Mixed,13.9
2006-02-01,Lower_Galilee_Mixed,18.4
2006-03-01,Lower_Galilee_Mixed,22.0
2006-04-01,Lower_Galilee_Mixed,25.65
2006-05-01,Lower_Galilee_Mixed,34.21
2006-06-01,Lower_Galilee_Mixed,38.13
2006-07-01,Lower_Galilee_Mixed,38.19
2006-08-01,Lower_Galilee_Mixed,39.05
2006-09-01,Lower_Galilee_Mixed,36.59
2006-10-01,Lower_Galilee_Mixed,29.47
2006-11-01,Lower_Galilee_Mixed,21.1
2006-12-01,Lower_Galilee_Mixed,17.9
2007-01-01,Lower_Galilee_Mixed,14.02
2007-02-01,Lower_Galilee_Mixed,15.84
2007-03-01,Lower_Galilee_Mixed,19.2
2007-04-01,Lower_Galilee_Mixed,24.49
2007-05-01,Lower_Galilee_Mixed,34.65
2007-06-01,Lower_Galilee_Mixed,39.59
2007-07-01,Lower_Galilee_Mixed,39.57
2007-08-01,Lower_Galilee_Mixed,39.43
2007-09-01,Lower_Galilee_Mixed,36.47
2007-10-01,Lower_Galilee_Mixed,32.05
2007-11-01,Lower_Galilee_Mixed,24.27
2007-12-01,Lower_Galilee_Mixed,16.27
2008-01-01,Lower_Galilee_Mixed,11.63
2008-02-01,Lower_Galilee_Mixed,14.91
2008-03-01,Lower_Galilee_Mixed,23.15
2008-04-01,Lower_Galilee_Mixed,31.82
2008-05-01,Lower_Galilee_Mixed,35.44
2008-06-01,Lower_Galilee_Mixed,40.4
2008-07-01,Lower_Galilee_Mixed,40.56
2008-08-01,Lower_Galilee_Mixed,39.89
2008-09-01,Lower_Galilee_Mixed,36.66
2008-10-01,Lower_Galilee_Mixed,31.11
2008-11-01,Lower_Galilee_Mixed,23.38
2008-12-01,Lower_Galilee_Mixed,17.57
2009-01-01,Lower_Galilee_Mixed,13.7
2009-02-01,Lower_Galilee_Mixed,16.14
2009-03-01,Lower_Galilee_Mixed,19.63
2009-04-01,Lower_Galilee_Mixed,26.4
2009-05-01,Lower_Galilee_Mixed,35.69
2009-06-01,Lower_Galilee_Mixed,39.68
2009-07-01,Lower_Galilee_Mixed,39.85
2009-08-01,Lower_Galilee_Mixed,38.93
2009-09-01,Lower_Galilee_Mixed,35.48
2009-10-01,Lower_Galilee_Mixed,32.93
2009-11-01,Lower_Galilee_Mixed,21.22
2009-12-01,Lower_Galilee_Mixed,15.89
2010-01-01,Lower_Galilee_Mixed,16.64
2010-02-01,Lower_Galilee_Mixed,16.46
2010-03-01,Lower_Galilee_Mixed,21.81
2010-04-01,Lower_Galilee_Mixed,28.88
2010-05-01,Lower_Galilee_Mixed,34.61
2010-06-01,Lower_Galilee_Mixed,37.95
2010-07-01,Lower_Galilee_Mixed,38.76
2010-08-01,Lower_Galilee_Mixed,40.29
2010-09-01,Lower_Galilee_Mixed,37.8
2010-10-01,Lower_Galilee_Mixed,33.31
2010-11-01,Lower_Galilee_Mixed,28.72
2010-12-01,Lower_Galilee_Mixed,20.08
2011-01-01,Lower_Galilee_Mixed,14.65
2011-02-01,Lower_Galilee_Mixed,16.4
2011-03-01,Lower_Galilee_Mixed,20.86
2011-04-01,Lower_Galilee_Mixed,24.94
2011-05-01,Lower_Galilee_Mixed,31.11
2011-06-01,Lower_Galilee_Mixed,36.91
2011-07-01,Lower_Galilee_Mixed,39.35
2011-08-01,Lower_Galilee_Mixed,38.59
2011-09-01,Lower_Galilee_Mixed,36.33
2011-10-01,Lower_Galilee_Mixed,30.94
2011-11-01,Lower_Galilee_Mixed,19.46
2011-12-01,Lower_Galilee_Mixed,16.44
2012-01-01,Lower_Galilee_Mixed,12.8
2012-02-01,Lower_Galilee_Mixed,14.18
2012-03-01,Lower_Galilee_Mixed,19.73
2012-04-01,Lower_Galilee_Mixed,29.53
2012-05-01,Lower_Galilee_Mixed,35.16
2012-06-01,Lower_Galilee_Mixed,38.48
2012-07-01,Lower_Galilee_Mixed,40.35
2012-08-01,Lower_Galilee_Mixed,40.01
2012-09-01,Lower_Galilee_Mixed,37.91
2012-10-01,Lower_Galilee_Mixed,32.22
2012-11-01,Lower_Galilee_Mixed,23.47
2012-12-01,Lower_Galilee_Mixed,16.84
2013-01-01,Lower_Galilee_Mixed,14.84
2013-02-01,Lower_Galilee_Mixed,18.34
2013-03-01,Lower_Galilee_Mixed,23.72
2013-04-01,Lower_Galilee_Mixed,31.54
2013-05-01,Lower_Galilee_Mixed,35.35
2013-06-01,Lower_Galilee_Mixed,37.49
2013-07-01,Lower_Galilee_Mixed,38.73
2013-08-01,Lower_Galilee_Mixed,39.07
2013-09-01,Lower_Galilee_Mixed,36.71
2013-10-01,Lower_Galilee_Mixed,31.51
2013-11-01,Lower_Galilee_Mixed,26.16
2013-12-01,Lower_Galilee_Mixed,14.06
2014-01-01,Lower_Galilee_Mixed,15.08
2014-02-01,Lower_Galilee_Mixed,18.64
2014-03-01,Lower_Galilee_Mixed,22.74
2014-04-01,Lower_Galilee_Mixed,30.62
2014-05-01,Lower_Galilee_Mixed,35.53
2014-06-01,Lower_Galilee_Mixed,39.36
2014-07-01,Lower_Galilee_Mixed,39.29
2014-08-01,Lower_Galilee_Mixed,39.37
2014-09-01,Lower_Galilee_Mixed,35.44
2014-10-01,Lower_Galilee_Mixed,31.95
2014-11-01,Lower_Galilee_Mixed,22.08
2014-12-01,Lower_Galilee_Mixed,16.46
2015-01-01,Lower_Galilee_Mixed,14.87
2015-02-01,Lower_Galilee_Mixed,16.35
2015-03-01,Lower_Galilee_Mixed,21.43
2015-04-01,Lower_Galilee_Mixed,27.87
2015-05-01,Lower_Galilee_Mixed,35.26
2015-06-01,Lower_Galilee_Mixed,35.77
2015-07-01,Lower_Galilee_Mixed,39.61
